load_zone,stage_id,timepoint,load_mw
CAISO,1,20203504,23376.32321
CAISO,1,20203505,24304.44479
CAISO,1,20203506,25869.45532
CAISO,1,20203507,28074.1765
CAISO,1,20203508,29898.8094
CAISO,1,20203509,30970.00328
CAISO,1,20203510,32140.83095
CAISO,1,20203511,33008.3362
CAISO,1,20203512,33862.64213
CAISO,1,20203513,34950.45992
CAISO,1,20203514,35806.75349
CAISO,1,20203515,36207.87196
CAISO,1,20203516,36062.93925
CAISO,1,20203517,35536.3041
CAISO,1,20203518,34851.52957
CAISO,1,20203519,34220.78555
CAISO,1,20203520,34489.33001
CAISO,1,20203521,34102.44461
CAISO,1,20203522,31205.89194
CAISO,1,20203523,28248.84159
CAISO,1,20203524,25990.77462
CAISO,1,20203601,24524.52819
CAISO,1,20203602,23623.42565
CAISO,1,20203603,23441.3996
CAISO,1,20203604,23537.33239
CAISO,1,20203605,24837.33191
CAISO,1,20203606,26596.2727
CAISO,1,20203607,28356.19936
CAISO,1,20203608,30162.20581
CAISO,1,20203609,31652.2477
CAISO,1,20203610,33155.85623
CAISO,1,20203611,34362.91862
CAISO,1,20203612,35265.74758
CAISO,1,20203613,36065.04647
CAISO,1,20203614,36965.47677
CAISO,1,20203615,37561.24789
CAISO,1,20203616,37648.49976
CAISO,1,20203617,37199.65582
CAISO,1,20203618,35905.95505
CAISO,1,20203619,34811.04438
CAISO,1,20203620,35704.57685
CAISO,1,20203621,34535.73034
CAISO,1,20203622,31628.97279
CAISO,1,20203623,28921.27574
CAISO,1,20203624,26916.20749
CAISO,1,20203701,21651.01817
CAISO,1,20203702,21029.71234
CAISO,1,20203703,20859.91388
CAISO,1,20203704,21238.283
CAISO,1,20203705,22683.84008
CAISO,1,20203706,25350.06198
CAISO,1,20203707,26564.64691
CAISO,1,20203708,27424.95143
CAISO,1,20203709,28116.23903
CAISO,1,20203710,28391.05861
CAISO,1,20203711,28731.71952
CAISO,1,20203712,28886.63557
CAISO,1,20203713,29229.37094
CAISO,1,20203714,29294.77052
CAISO,1,20203715,29051.97218
CAISO,1,20203716,28566.04126
CAISO,1,20203717,28198.17823
CAISO,1,20203718,29029.13983
CAISO,1,20203719,30609.11118
CAISO,1,20203720,30027.69288
CAISO,1,20203721,28769.71702
CAISO,1,20203722,26386.70954
CAISO,1,20203723,24240.5819
CAISO,1,20203724,22547.96062
CAISO,1,20210101,23191.06043
CAISO,1,20210102,21791.15544
CAISO,1,20210103,20787.86501
CAISO,1,20210104,20201.88171
CAISO,1,20210105,20049.67531
CAISO,1,20210106,20304.26299
CAISO,1,20210107,20750.25687
CAISO,1,20210108,20759.44589
CAISO,1,20210109,21473.79335
CAISO,1,20210110,22225.7556
CAISO,1,20210111,22729.65454
CAISO,1,20210112,22925.00391
CAISO,1,20210113,22945.56955
CAISO,1,20210114,22759.16786
CAISO,1,20210115,22548.29061
CAISO,1,20210116,22406.40853
CAISO,1,20210117,23194.72342
CAISO,1,20210118,27334.16906
CAISO,1,20210119,28249.74016
CAISO,1,20210120,27866.14665
CAISO,1,20210121,27439.05174
CAISO,1,20210122,26844.72094
CAISO,1,20210123,24923.29523
CAISO,1,20210124,22732.81827
CAISO,1,20210201,21274.47292
CAISO,1,20210202,20343.36607
CAISO,1,20210203,19860.61749
CAISO,1,20210204,19702.03735
CAISO,1,20210205,20216.2901
CAISO,1,20210206,21866.92343
CAISO,1,20210207,24326.78302
CAISO,1,20210208,25687.51808
CAISO,1,20210209,26831.33845
CAISO,1,20210210,27511.89435
CAISO,1,20210211,28045.80466
CAISO,1,20210212,28066.26024
CAISO,1,20210213,27831.21189
CAISO,1,20210214,27635.49633
CAISO,1,20210215,27547.76914
CAISO,1,20210216,27163.72644
CAISO,1,20210217,27298.00066
CAISO,1,20210218,30866.1956
CAISO,1,20210219,31446.46738
CAISO,1,20210220,30806.225
CAISO,1,20210221,30014.85428
CAISO,1,20210222,28961.03922
CAISO,1,20210223,26695.00031
CAISO,1,20210224,24359.64092
CAISO,1,20210301,21635.07909
CAISO,1,20210302,20702.90978
CAISO,1,20210303,20181.56275
CAISO,1,20210304,20079.25423
CAISO,1,20210305,20709.28525
CAISO,1,20210306,22321.05678
CAISO,1,20210307,24816.79114
CAISO,1,20210308,26323.73136
CAISO,1,20210309,27514.62697
CAISO,1,20210310,28242.36815
CAISO,1,20210311,28448.16246
CAISO,1,20210312,28380.45019
CAISO,1,20210313,28208.60626
CAISO,1,20210314,28113.73291
CAISO,1,20210315,27748.17184
CAISO,1,20210316,27461.68447
CAISO,1,20210317,27535.69543
CAISO,1,20210318,29551.32535
CAISO,1,20210319,31607.27224
CAISO,1,20210320,31177.3912
CAISO,1,20210321,30405.70754
CAISO,1,20210322,29428.15875
CAISO,1,20210323,27003.50021
CAISO,1,20210324,24455.34333
CAISO,1,20210401,22647.27907
CAISO,1,20210402,21615.54202
CAISO,1,20210403,21117.85891
CAISO,1,20210404,20790.0457
CAISO,1,20210405,21211.30404
CAISO,1,20210406,22967.83576
CAISO,1,20210407,25345.12526
CAISO,1,20210408,26899.27007
CAISO,1,20210409,27698.67346
CAISO,1,20210410,28460.01839
CAISO,1,20210411,29370.11496
CAISO,1,20210412,29933.70111
CAISO,1,20210413,30033.70741
CAISO,1,20210414,30484.16058
CAISO,1,20210415,30442.64064
CAISO,1,20210416,29720.12505
CAISO,1,20210417,29188.65786
CAISO,1,20210418,29410.09729
CAISO,1,20210419,31759.19911
CAISO,1,20210420,31685.05744
CAISO,1,20210421,31028.39722
CAISO,1,20210422,29301.60392
CAISO,1,20210423,26879.09764
CAISO,1,20210424,24418.153
CAISO,1,20210501,22034.63339
CAISO,1,20210502,21341.30029
CAISO,1,20210503,21043.34795
CAISO,1,20210504,21256.77408
CAISO,1,20210505,22805.01071
CAISO,1,20210506,25878.93763
CAISO,1,20210507,27856.76558
CAISO,1,20210508,28502.29061
CAISO,1,20210509,29166.12545
CAISO,1,20210510,29708.07699
CAISO,1,20210511,29774.75088
CAISO,1,20210512,29666.7035
CAISO,1,20210513,29556.63028
CAISO,1,20210514,29225.75324
CAISO,1,20210515,28882.04995
CAISO,1,20210516,28546.57741
CAISO,1,20210517,28356.61879
CAISO,1,20210518,28734.32427
CAISO,1,20210519,30438.6993
CAISO,1,20210520,30686.40359
CAISO,1,20210521,29352.93547
CAISO,1,20210522,27278.42435
CAISO,1,20210523,24701.72177
CAISO,1,20210524,23067.64182
CAISO,1,20210601,20973.54794
CAISO,1,20210602,20391.71206
CAISO,1,20210603,20213.14936
CAISO,1,20210604,20705.45707
CAISO,1,20210605,22157.421
CAISO,1,20210606,24842.17337
CAISO,1,20210607,26609.71115
CAISO,1,20210608,27872.21807
CAISO,1,20210609,28669.09286
CAISO,1,20210610,29394.9067
CAISO,1,20210611,29675.24306
CAISO,1,20210612,29924.23399
CAISO,1,20210613,30205.06121
CAISO,1,20210614,30228.40234
CAISO,1,20210615,30009.42195
CAISO,1,20210616,29267.80379
CAISO,1,20210617,28704.12643
CAISO,1,20210618,28451.15003
CAISO,1,20210619,30075.89583
CAISO,1,20210620,30917.38267
CAISO,1,20210621,30029.76658
CAISO,1,20210622,27635.59942
CAISO,1,20210623,25092.51316
CAISO,1,20210624,23290.97026
CAISO,1,20210701,21814.90088
CAISO,1,20210702,20708.38365
CAISO,1,20210703,20166.58001
CAISO,1,20210704,20168.35723
CAISO,1,20210705,20344.32094
CAISO,1,20210706,21189.06652
CAISO,1,20210707,21571.94226
CAISO,1,20210708,22845.83281
CAISO,1,20210709,23326.03601
CAISO,1,20210710,23711.37615
CAISO,1,20210711,23888.22506
CAISO,1,20210712,23716.02208
CAISO,1,20210713,23717.43321
CAISO,1,20210714,23512.06707
CAISO,1,20210715,23253.76146
CAISO,1,20210716,22952.99982
CAISO,1,20210717,23104.42071
CAISO,1,20210718,23499.27572
CAISO,1,20210719,25516.23895
CAISO,1,20210720,27209.42747
CAISO,1,20210721,27047.25838
CAISO,1,20210722,25385.78234
CAISO,1,20210723,23564.00357
CAISO,1,20210724,21981.85406
CAISO,1,20210801,21756.94791
CAISO,1,20210802,20897.76568
CAISO,1,20210803,20575.35542
CAISO,1,20210804,20554.3654
CAISO,1,20210805,20749.99173
CAISO,1,20210806,20948.97564
CAISO,1,20210807,21340.13038
CAISO,1,20210808,22349.09306
CAISO,1,20210809,23175.97921
CAISO,1,20210810,23832.45647
CAISO,1,20210811,24449.12702
CAISO,1,20210812,24428.01572
CAISO,1,20210813,24479.10081
CAISO,1,20210814,24204.39809
CAISO,1,20210815,24043.37067
CAISO,1,20210816,24089.29198
CAISO,1,20210817,24471.48987
CAISO,1,20210818,24909.80961
CAISO,1,20210819,26431.06798
CAISO,1,20210820,28481.28818
CAISO,1,20210821,28015.90088
CAISO,1,20210822,26122.61295
CAISO,1,20210823,23711.99062
CAISO,1,20210824,22208.49157
CAISO,1,20210901,22289.57515
CAISO,1,20210902,21389.54431
CAISO,1,20210903,21185.84252
CAISO,1,20210904,21086.02504
CAISO,1,20210905,21227.39783
CAISO,1,20210906,21562.67098
CAISO,1,20210907,22671.74923
CAISO,1,20210908,24140.89183
CAISO,1,20210909,25081.51578
CAISO,1,20210910,25862.68858
CAISO,1,20210911,26140.48576
CAISO,1,20210912,26171.95586
CAISO,1,20210913,25996.4517
CAISO,1,20210914,25650.2631
CAISO,1,20210915,25372.75031
CAISO,1,20210916,25018.38615
CAISO,1,20210917,24990.60746
CAISO,1,20210918,25297.51549
CAISO,1,20210919,25643.4331
CAISO,1,20210920,27554.4406
CAISO,1,20210921,27725.31464
CAISO,1,20210922,26437.18524
CAISO,1,20210923,24398.81757
CAISO,1,20210924,22525.33534
CAISO,1,20211001,22206.78519
CAISO,1,20211002,21566.50784
CAISO,1,20211003,21315.20183
CAISO,1,20211004,21742.13545
CAISO,1,20211005,23235.05429
CAISO,1,20211006,25211.63834
CAISO,1,20211007,27653.63489
CAISO,1,20211008,29157.96323
CAISO,1,20211009,30160.67964
CAISO,1,20211010,31132.26934
CAISO,1,20211011,31775.37721
CAISO,1,20211012,32212.5181
CAISO,1,20211013,32875.26225
CAISO,1,20211014,33311.43875
CAISO,1,20211015,33495.47997
CAISO,1,20211016,33201.13853
CAISO,1,20211017,32612.45788
CAISO,1,20211018,31935.20029
CAISO,1,20211019,31261.76656
CAISO,1,20211020,32897.49745
CAISO,1,20211021,32334.6455
CAISO,1,20211022,29483.85566
CAISO,1,20211023,26619.65816
CAISO,1,20211024,24487.45732
CAISO,1,20211101,23593.95951
CAISO,1,20211102,22698.75518
CAISO,1,20211103,22168.99498
CAISO,1,20211104,21914.31925
CAISO,1,20211105,22103.45538
CAISO,1,20211106,21872.25175
CAISO,1,20211107,22901.93453
CAISO,1,20211108,24447.62506
CAISO,1,20211109,25770.668
CAISO,1,20211110,26690.3163
CAISO,1,20211111,27296.90707
CAISO,1,20211112,27563.51233
CAISO,1,20211113,27868.3847
CAISO,1,20211114,28136.82756
CAISO,1,20211115,28329.77734
CAISO,1,20211116,28174.54724
CAISO,1,20211117,27972.73797
CAISO,1,20211118,27774.58817
CAISO,1,20211119,27660.35986
CAISO,1,20211120,29127.20319
CAISO,1,20211121,29748.12331
CAISO,1,20211122,28223.06993
CAISO,1,20211123,25991.77453
CAISO,1,20211124,24189.47494
CAISO,1,20211201,25925.53168
CAISO,1,20211202,24425.96066
CAISO,1,20211203,23440.85569
CAISO,1,20211204,23124.0875
CAISO,1,20211205,23291.49126
CAISO,1,20211206,23139.97296
CAISO,1,20211207,24258.65495
CAISO,1,20211208,26300.05035
CAISO,1,20211209,28059.81031
CAISO,1,20211210,29348.9088
CAISO,1,20211211,30491.56454
CAISO,1,20211212,31314.93226
CAISO,1,20211213,31736.74544
CAISO,1,20211214,32401.54522
CAISO,1,20211215,32546.89077
CAISO,1,20211216,32381.31193
CAISO,1,20211217,31804.87811
CAISO,1,20211218,31216.58063
CAISO,1,20211219,30291.01074
CAISO,1,20211220,30939.26837
CAISO,1,20211221,31715.41966
CAISO,1,20211222,29507.34914
CAISO,1,20211223,27527.52823
CAISO,1,20211224,25169.50105
CAISO,1,20211301,25688.09935
CAISO,1,20211302,24753.65314
CAISO,1,20211303,24230.1825
CAISO,1,20211304,24299.7713
CAISO,1,20211305,25557.4672
CAISO,1,20211306,27204.95457
CAISO,1,20211307,29290.18662
CAISO,1,20211308,31132.50681
CAISO,1,20211309,32514.20403
CAISO,1,20211310,34401.82475
CAISO,1,20211311,35622.34901
CAISO,1,20211312,36259.37338
CAISO,1,20211313,37300.37166
CAISO,1,20211314,37938.84329
CAISO,1,20211315,38271.88287
CAISO,1,20211316,38258.3552
CAISO,1,20211317,37726.86426
CAISO,1,20211318,36448.31687
CAISO,1,20211319,35177.3022
CAISO,1,20211320,35792.10315
CAISO,1,20211321,35601.15306
CAISO,1,20211322,32783.92735
CAISO,1,20211323,29859.0903
CAISO,1,20211324,27569.11834
CAISO,1,20211401,25056.70964
CAISO,1,20211402,24109.99288
CAISO,1,20211403,23633.79161
CAISO,1,20211404,23898.46107
CAISO,1,20211405,25302.24803
CAISO,1,20211406,26831.0174
CAISO,1,20211407,28537.46335
CAISO,1,20211408,30274.23554
CAISO,1,20211409,31787.89104
CAISO,1,20211410,33101.5762
CAISO,1,20211411,33993.76541
CAISO,1,20211412,34208.27199
CAISO,1,20211413,34933.18721
CAISO,1,20211414,35470.2998
CAISO,1,20211415,35776.66284
CAISO,1,20211416,35377.89242
CAISO,1,20211417,34686.64281
CAISO,1,20211418,33729.741
CAISO,1,20211419,33006.28433
CAISO,1,20211420,34308.89369
CAISO,1,20211421,33926.12053
CAISO,1,20211422,31541.76668
CAISO,1,20211423,28672.98324
CAISO,1,20211424,26459.17655
CAISO,1,20211501,28988.61974
CAISO,1,20211502,27333.9615
CAISO,1,20211503,26277.71111
CAISO,1,20211504,25701.89052
CAISO,1,20211505,25622.24227
CAISO,1,20211506,25468.15288
CAISO,1,20211507,26305.94962
CAISO,1,20211508,29053.23872
CAISO,1,20211509,32016.59404
CAISO,1,20211510,35175.26672
CAISO,1,20211511,38074.14355
CAISO,1,20211512,40422.38672
CAISO,1,20211513,42188.64544
CAISO,1,20211514,43503.33595
CAISO,1,20211515,44040.06415
CAISO,1,20211516,43891.7358
CAISO,1,20211517,43349.77968
CAISO,1,20211518,42281.84647
CAISO,1,20211519,41473.50123
CAISO,1,20211520,41282.53927
CAISO,1,20211521,39668.2893
CAISO,1,20211522,36667.90137
CAISO,1,20211523,33537.95741
CAISO,1,20211524,30539.6593
CAISO,1,20211601,23234.71772
CAISO,1,20211602,22430.72629
CAISO,1,20211603,22027.48169
CAISO,1,20211604,22359.24601
CAISO,1,20211605,23797.75859
CAISO,1,20211606,26498.88785
CAISO,1,20211607,27825.14533
CAISO,1,20211608,29180.52828
CAISO,1,20211609,30625.72276
CAISO,1,20211610,32013.72524
CAISO,1,20211611,32976.35195
CAISO,1,20211612,33617.05225
CAISO,1,20211613,34718.92156
CAISO,1,20211614,35253.31673
CAISO,1,20211615,35208.44549
CAISO,1,20211616,34834.5145
CAISO,1,20211617,33714.06355
CAISO,1,20211618,32707.18794
CAISO,1,20211619,34134.17154
CAISO,1,20211620,33839.72214
CAISO,1,20211621,32555.59712
CAISO,1,20211622,29587.29029
CAISO,1,20211623,26910.62135
CAISO,1,20211624,24945.12796
CAISO,1,20211701,23006.00865
CAISO,1,20211702,22018.16561
CAISO,1,20211703,21435.22362
CAISO,1,20211704,21215.21774
CAISO,1,20211705,21709.53576
CAISO,1,20211706,23503.92752
CAISO,1,20211707,26518.6262
CAISO,1,20211708,27892.20067
CAISO,1,20211709,28158.35852
CAISO,1,20211710,28483.52299
CAISO,1,20211711,28569.65581
CAISO,1,20211712,28487.09341
CAISO,1,20211713,28384.46782
CAISO,1,20211714,28416.2965
CAISO,1,20211715,28439.06465
CAISO,1,20211716,28076.07146
CAISO,1,20211717,28553.76575
CAISO,1,20211718,31980.33028
CAISO,1,20211719,32315.44585
CAISO,1,20211720,32117.07619
CAISO,1,20211721,31474.27302
CAISO,1,20211722,30216.19103
CAISO,1,20211723,27756.18759
CAISO,1,20211724,25121.60843
CAISO,1,20211801,22492.63867
CAISO,1,20211802,21609.41669
CAISO,1,20211803,21182.64836
CAISO,1,20211804,21008.56018
CAISO,1,20211805,21658.08654
CAISO,1,20211806,23369.07622
CAISO,1,20211807,26114.49431
CAISO,1,20211808,28100.53247
CAISO,1,20211809,28814.5877
CAISO,1,20211810,29309.68498
CAISO,1,20211811,29486.47894
CAISO,1,20211812,29311.41514
CAISO,1,20211813,29041.31289
CAISO,1,20211814,28832.24137
CAISO,1,20211815,28520.09139
CAISO,1,20211816,28127.88837
CAISO,1,20211817,28009.62036
CAISO,1,20211818,30522.3408
CAISO,1,20211819,32360.34612
CAISO,1,20211820,32014.14494
CAISO,1,20211821,31392.8516
CAISO,1,20211822,30397.67335
CAISO,1,20211823,27674.23962
CAISO,1,20211824,25340.79996
CAISO,1,20211901,22550.72583
CAISO,1,20211902,21943.18857
CAISO,1,20211903,21672.57809
CAISO,1,20211904,21928.7914
CAISO,1,20211905,23292.23433
CAISO,1,20211906,25536.28291
CAISO,1,20211907,27002.06298
CAISO,1,20211908,27779.90654
CAISO,1,20211909,28273.33697
CAISO,1,20211910,28772.29528
CAISO,1,20211911,28989.41306
CAISO,1,20211912,28860.74749
CAISO,1,20211913,28876.65651
CAISO,1,20211914,28663.11189
CAISO,1,20211915,28159.71499
CAISO,1,20211916,27442.08643
CAISO,1,20211917,26886.91536
CAISO,1,20211918,26685.79595
CAISO,1,20211919,28256.16041
CAISO,1,20211920,29250.51835
CAISO,1,20211921,28901.45719
CAISO,1,20211922,27396.85449
CAISO,1,20211923,25243.70249
CAISO,1,20211924,23450.06861
CAISO,1,20212001,23119.30965
CAISO,1,20212002,22467.8555
CAISO,1,20212003,22177.29654
CAISO,1,20212004,22510.92331
CAISO,1,20212005,23850.14958
CAISO,1,20212006,25362.49677
CAISO,1,20212007,27313.1661
CAISO,1,20212008,28485.84444
CAISO,1,20212009,29191.25229
CAISO,1,20212010,29769.34384
CAISO,1,20212011,29999.44054
CAISO,1,20212012,29985.40554
CAISO,1,20212013,30208.25847
CAISO,1,20212014,30153.94351
CAISO,1,20212015,29854.79423
CAISO,1,20212016,29269.81465
CAISO,1,20212017,28809.6579
CAISO,1,20212018,28706.83914
CAISO,1,20212019,29368.17776
CAISO,1,20212020,30966.14174
CAISO,1,20212021,30342.69143
CAISO,1,20212022,28078.53197
CAISO,1,20212023,25595.06852
CAISO,1,20212024,24077.08711
CAISO,1,20212101,25531.73541
CAISO,1,20212102,24628.90071
CAISO,1,20212103,24108.68544
CAISO,1,20212104,24388.51883
CAISO,1,20212105,25607.74451
CAISO,1,20212106,26874.91807
CAISO,1,20212107,29225.93422
CAISO,1,20212108,31408.27274
CAISO,1,20212109,33565.0671
CAISO,1,20212110,35562.47604
CAISO,1,20212111,37069.1308
CAISO,1,20212112,38314.06757
CAISO,1,20212113,39838.30627
CAISO,1,20212114,40969.51443
CAISO,1,20212115,41675.88738
CAISO,1,20212116,41540.91004
CAISO,1,20212117,40667.99262
CAISO,1,20212118,39154.13237
CAISO,1,20212119,37529.25275
CAISO,1,20212120,37634.4507
CAISO,1,20212121,35976.5125
CAISO,1,20212122,32463.72615
CAISO,1,20212123,29277.84542
CAISO,1,20212124,27159.86103
CAISO,1,20212201,22170.13328
CAISO,1,20212202,21481.07192
CAISO,1,20212203,21245.25781
CAISO,1,20212204,21648.56355
CAISO,1,20212205,22782.08507
CAISO,1,20212206,24390.23338
CAISO,1,20212207,25991.52911
CAISO,1,20212208,27463.13548
CAISO,1,20212209,28596.31357
CAISO,1,20212210,29642.82195
CAISO,1,20212211,30181.93056
CAISO,1,20212212,30402.93717
CAISO,1,20212213,30898.05635
CAISO,1,20212214,31091.92987
CAISO,1,20212215,31017.89016
CAISO,1,20212216,30578.1353
CAISO,1,20212217,29890.14378
CAISO,1,20212218,29257.62194
CAISO,1,20212219,28930.37456
CAISO,1,20212220,30331.59982
CAISO,1,20212221,30314.30354
CAISO,1,20212222,28158.89755
CAISO,1,20212223,25880.88626
CAISO,1,20212224,24406.15515
CAISO,1,20212301,25611.31291
CAISO,1,20212302,24598.69045
CAISO,1,20212303,23838.13645
CAISO,1,20212304,23441.62163
CAISO,1,20212305,23435.86473
CAISO,1,20212306,23296.42536
CAISO,1,20212307,24013.1896
CAISO,1,20212308,25491.66146
CAISO,1,20212309,27087.45594
CAISO,1,20212310,28696.47542
CAISO,1,20212311,30229.69612
CAISO,1,20212312,31665.86757
CAISO,1,20212313,33147.76506
CAISO,1,20212314,34412.96809
CAISO,1,20212315,35491.95095
CAISO,1,20212316,35933.2365
CAISO,1,20212317,35784.24525
CAISO,1,20212318,35188.77711
CAISO,1,20212319,34064.25652
CAISO,1,20212320,34707.5252
CAISO,1,20212321,34116.22116
CAISO,1,20212322,31815.6581
CAISO,1,20212323,29103.16425
CAISO,1,20212324,26883.97789
CAISO,1,20212401,22368.97204
CAISO,1,20212402,21672.53286
CAISO,1,20212403,21293.33081
CAISO,1,20212404,21565.42019
CAISO,1,20212405,22964.50394
CAISO,1,20212406,25201.30982
CAISO,1,20212407,26836.7142
CAISO,1,20212408,27466.0222
CAISO,1,20212409,28506.0561
CAISO,1,20212410,29626.27568
CAISO,1,20212411,30451.70703
CAISO,1,20212412,31249.95708
CAISO,1,20212413,32225.50634
CAISO,1,20212414,32867.85628
CAISO,1,20212415,33067.509
CAISO,1,20212416,32671.90128
CAISO,1,20212417,31859.7138
CAISO,1,20212418,32987.54198
CAISO,1,20212419,32973.70761
CAISO,1,20212420,31905.72114
CAISO,1,20212421,30268.44102
CAISO,1,20212422,27807.88171
CAISO,1,20212423,25281.1116
CAISO,1,20212424,23289.34467
CAISO,1,20212501,22646.9515
CAISO,1,20212502,21883.91126
CAISO,1,20212503,21275.26633
CAISO,1,20212504,21118.399
CAISO,1,20212505,21639.37828
CAISO,1,20212506,23355.45206
CAISO,1,20212507,25203.09612
CAISO,1,20212508,26493.33634
CAISO,1,20212509,27229.01911
CAISO,1,20212510,27848.85335
CAISO,1,20212511,28098.38076
CAISO,1,20212512,28214.47443
CAISO,1,20212513,28266.05171
CAISO,1,20212514,28349.61252
CAISO,1,20212515,28246.18783
CAISO,1,20212516,27880.19246
CAISO,1,20212517,28036.9539
CAISO,1,20212518,30645.00157
CAISO,1,20212519,31055.53463
CAISO,1,20212520,30419.67594
CAISO,1,20212521,29586.92787
CAISO,1,20212522,28333.72372
CAISO,1,20212523,26295.70782
CAISO,1,20212524,24493.8508
CAISO,1,20212601,24626.66771
CAISO,1,20212602,23301.12418
CAISO,1,20212603,22628.83289
CAISO,1,20212604,22133.81749
CAISO,1,20212605,22128.7232
CAISO,1,20212606,22693.60605
CAISO,1,20212607,23402.19722
CAISO,1,20212608,24051.68476
CAISO,1,20212609,25273.23323
CAISO,1,20212610,25966.91659
CAISO,1,20212611,26019.95999
CAISO,1,20212612,25703.01174
CAISO,1,20212613,25224.52124
CAISO,1,20212614,24672.08409
CAISO,1,20212615,24300.73516
CAISO,1,20212616,24373.95177
CAISO,1,20212617,25448.06616
